3.07	2.05e+03
3.09	2.05e+03
3.11	2.05e+03
3.13	2.05e+03
3.15	2.05e+03
3.17	2.05e+03
3.19	2.05e+03
3.21	2.06e+03
3.23	2.06e+03
3.25	2.06e+03
3.27	2.06e+03
3.29	2.06e+03
3.31	2.06e+03
3.33	2.06e+03
3.35	2.06e+03
3.37	2.06e+03
3.39	2.06e+03
3.41	2.06e+03
3.43	2.06e+03
3.45	2.06e+03
3.47	2.06e+03
3.49	2.06e+03
3.52	2.06e+03
3.54	2.06e+03
3.56	2.06e+03
3.58	2.06e+03
3.6	2.06e+03
3.62	2.06e+03
3.65	2.06e+03
3.67	2.06e+03
3.69	2.06e+03
3.71	2.07e+03
3.74	2.07e+03
3.76	2.07e+03
3.78	2.07e+03
3.8	2.07e+03
3.83	2.08e+03
3.85	2.08e+03
3.87	2.08e+03
3.9	2.08e+03
3.92	2.09e+03
3.94	2.09e+03
3.97	2.09e+03
3.99	2.09e+03
4.02	2.10e+03
4.04	2.10e+03
4.06	2.10e+03
4.09	2.11e+03
4.11	2.11e+03
4.14	2.12e+03
4.16	2.12e+03
4.19	2.12e+03
4.21	2.13e+03
4.24	2.13e+03
4.26	2.14e+03
4.29	2.14e+03
4.31	2.14e+03
4.34	2.15e+03
4.37	2.15e+03
4.39	2.16e+03
4.4	2.12e+03
4.41	2.065e+03
4.42	2.00333e+03
4.43	1.94e+03
4.44	1.885e+03
4.45	1.835e+03
4.46	1.785e+03
4.47	1.735e+03
4.48	1.68e+03
4.49	1.64e+03
4.5	1.615e+03
4.51	1.56e+03
4.52	1.54e+03
4.53	1.51e+03
4.54	1.475e+03
4.55	1.44e+03
4.56	1.41e+03
4.57	1.38e+03
4.58	1.36e+03
4.6	1.33e+03
4.61	1.31e+03
4.62	1.28e+03
4.63	1.25e+03
4.65	1.23e+03
4.66	1.20e+03
4.67	1.18e+03
4.69	1.15e+03
4.7	1.13e+03
4.72	1.10e+03
4.74	1.07e+03
4.75	1.05e+03
4.77	1.02e+03
4.79	9.96e+02
4.81	9.70e+02
4.83	9.45e+02
4.85	9.19e+02
4.87	8.93e+02
4.89	8.67e+02
4.91	8.41e+02
4.93	8.16e+02
4.95	7.90e+02
4.98	7.65e+02
5	7.41e+02
5.03	7.18e+02
5.05	6.94e+02
5.08	6.70e+02
5.11	6.47e+02
5.14	6.23e+02
5.16	6.01e+02
5.19	5.78e+02
5.22	5.57e+02
5.25	5.36e+02
5.28	5.16e+02
5.31	4.96e+02
5.34	4.77e+02
5.36	4.58e+02
5.39	4.40e+02
5.42	4.24e+02
5.45	4.08e+02
5.48	3.92e+02
5.51	3.76e+02
5.54	3.62e+02
5.57	3.47e+02
5.6	3.33e+02
5.62	3.19e+02
5.65	3.06e+02
5.68	2.93e+02
5.71	2.80e+02
5.74	2.67e+02
5.77	2.55e+02
5.8	2.44e+02
5.83	2.32e+02
5.86	2.21e+02
5.89	2.11e+02
5.92	2.00e+02
5.95	1.90e+02
5.97	1.80e+02
6	1.70e+02
6.03	1.61e+02
6.06	1.52e+02
6.09	1.43e+02
6.12	1.34e+02
6.15	1.25e+02
6.18	0
6.21	0
6.24	0
6.27	0
6.3	0
6.33	0
6.36	0
6.39	0
6.42	0
6.45	0
6.48	0
6.51	0
6.54	0
6.57	0
6.6	0
6.62	0
6.65	0
6.68	0
6.71	0
6.74	1.88e+01
