   6.0000000e-02   4.4300000e-01
   9.0000000e-02   4.2200000e-01
   1.0000000e-01   4.1700000e-01
   2.0000000e-01   3.8800000e-01
   3.0000000e-01   3.7300000e-01
   3.5000000e-01   3.6800000e-01
   4.0000000e-01   3.6300000e-01
   6.0000000e-01   3.5100000e-01
   7.0000000e-01   3.4700000e-01
   8.0000000e-01   3.4600000e-01
   9.5000000e-01   4.4200000e-01
   1.1000000e+00   1.0870000e+00
