0		0.35
0.018000	0.338466
0.027000	0.332081
0.036000	0.327023
0.045000	0.322891
0.054000	0.319419
0.063000	0.316434
0.072000	0.313824
0.081000	0.311510
0.090000	0.309434
0.099000	0.307555
0.108000	0.305841
0.117000	0.304267
0.126000	0.302814
0.135000	0.301466
0.144000	0.300211
0.153000	0.299037
0.162000	0.297936
0.171000	0.296902
0.180000	0.295927
0.189000	0.295007
0.198000	0.294137
0.207000	0.293313
0.216000	0.292532
0.225000	0.291792
0.234000	0.291089
0.243000	0.290422
0.252000	0.289793
0.261000	0.289212
0.270000	0.288661
0.279000	0.288140
0.288000	0.287647
0.297000	0.287182
0.306000	0.286744
0.315000	0.286332
0.324000	0.285945
0.333000	0.285584
0.342000	0.285249
0.351000	0.284938
0.360000	0.284652
0.369000	0.284392
0.378000	0.284156
0.387000	0.283946
0.396000	0.283762
0.405000	0.283603
0.414000	0.283471
0.423000	0.283366
0.432000	0.283288
0.441000	0.283239
0.450000	0.283218
0.459000	0.283228
0.468000	0.283267
0.477000	0.283339
0.486000	0.283443
0.495000	0.283581
0.504000	0.283754
0.513000	0.283964
0.522000	0.284212
0.531000	0.284500
0.540000	0.284829
0.549000	0.285201
0.558000	0.285618
0.567000	0.286083
0.576000	0.286597
0.585000	0.287163
0.594000	0.287784
0.603000	0.288449
0.612000	0.289149
0.621000	0.289913
0.630000	0.290743
0.639000	0.291644
0.648000	0.292620
0.657000	0.294551
0.666000	0.296663
0.675000	0.298847
0.684000	0.301096
0.693000	0.303402
0.702000	0.305759
0.711000	0.308161
0.720000	0.310609
0.729000	0.313103
0.738000	0.315626
0.747000	0.318174
0.756000	0.320743
0.765000	0.323328
0.774000	0.325928
0.783000	0.328538
0.792000	0.331156
0.801000	0.333780
0.810000	0.336401
0.819000	0.339013
0.828000	0.341615
0.837000	0.344206
0.846000	0.346782
0.855000	0.349347
0.864000	0.352451
0.873000	0.356196
0.882000	0.360681
0.891000	0.365761
0.900000	0.371435
