0		0.35
0.018000	0.332204
0.027000	0.325952
0.036000	0.321008
0.045000	0.316971
0.054000	0.313577
0.063000	0.310659
0.072000	0.308104
0.081000	0.305837
0.090000	0.303800
0.099000	0.301954
0.108000	0.300267
0.117000	0.298715
0.126000	0.297278
0.135000	0.295943
0.144000	0.294695
0.153000	0.293524
0.162000	0.292423
0.171000	0.291384
0.180000	0.290401
0.189000	0.289468
0.198000	0.288581
0.207000	0.287737
0.216000	0.286932
0.225000	0.286163
0.234000	0.285427
0.243000	0.284722
0.252000	0.284051
0.261000	0.283423
0.270000	0.282821
0.279000	0.282243
0.288000	0.281689
0.297000	0.281156
0.306000	0.280644
0.315000	0.280152
0.324000	0.279679
0.333000	0.279225
0.342000	0.278789
0.351000	0.278371
0.360000	0.277970
0.369000	0.277585
0.378000	0.277217
0.387000	0.276864
0.396000	0.276528
0.405000	0.276206
0.414000	0.275901
0.423000	0.275610
0.432000	0.275335
0.441000	0.275074
0.450000	0.274829
0.459000	0.274599
0.468000	0.274384
0.477000	0.274184
0.486000	0.273999
0.495000	0.273830
0.504000	0.273677
0.513000	0.273539
0.522000	0.273418
0.531000	0.273313
0.540000	0.273225
0.549000	0.273154
0.558000	0.273101
0.567000	0.273066
0.576000	0.273050
0.585000	0.273052
0.594000	0.273075
0.603000	0.273105
0.612000	0.273130
0.621000	0.273178
0.630000	0.273249
0.639000	0.273344
0.648000	0.273465
0.657000	0.273861
0.666000	0.274312
0.675000	0.274787
0.684000	0.275284
0.693000	0.275800
0.702000	0.276333
0.711000	0.276883
0.720000	0.277453
0.729000	0.278048
0.738000	0.278653
0.747000	0.279267
0.756000	0.279890
0.765000	0.280520
0.774000	0.281155
0.783000	0.281796
0.792000	0.282441
0.801000	0.283089
0.810000	0.283734
0.819000	0.284372
0.828000	0.285003
0.837000	0.285625
0.846000	0.286238
0.855000	0.286844
0.864000	0.287992
0.873000	0.289782
0.882000	0.292313
0.891000	0.295443
0.900000	0.299173
