0.1203	1998.86687
0.16404	2430.21721
0.28799	2224.74024
0.41923	2155.99624
0.82388	2113.69216
1.62588	2060.81211
2.10891	1999.62228
2.41513	1943.7205
3.04762	1799.4302
3.1296	1798.678
3.206	1771.48202
3.926	1553.89726
4.792	1334.84014
5.244	1258.54558
5.377	1110.45405
5.472	889.14034
5.5775	664.02252
5.891	444.95561
6.0806	222.8559
6.365	49.10392
6.682	0

